fdr,tpr,fpr,shd,pred_size,n,p,d,degree,noise_type,mlp,runtime,model_name
0.384615384615384,0.631578947368421,0.09868421052631501,29,39,50,1,10,2,EV,True,1.8454000949859621,DYNOTEARS
0.432432432432432,0.36206896551724105,0.12121212121212101,51,37,50,1,10,2,EV,True,1.573333024978637,DYNOTEARS
0.447368421052631,0.35000000000000003,0.13076923076923,54,38,50,1,10,2,EV,True,2.071361064910888,DYNOTEARS
0.44444444444444403,0.833333333333333,0.125,25,45,500,1,10,2,EV,True,7.575043201446533,DYNOTEARS
0.416666666666666,0.636363636363636,0.09554140127388501,25,36,500,1,10,2,EV,True,3.062567949295044,DYNOTEARS
0.5,0.76,0.115151515151515,25,38,500,1,10,2,EV,True,3.165304660797119,DYNOTEARS
0.39583333333333304,0.763157894736842,0.125,27,48,500,1,10,2,EV,True,6.900438070297241,DYNOTEARS
0.423076923076923,0.625,0.066265060240963,19,26,500,1,10,2,EV,True,2.155543804168701,DYNOTEARS
0.425,0.621621621621621,0.11111111111111101,30,40,500,1,10,2,EV,True,2.3772437572479252,DYNOTEARS
0.323529411764705,0.7419354838709671,0.069182389937106,19,34,500,1,10,2,EV,True,4.217184066772461,DYNOTEARS
0.275862068965517,0.75,0.049382716049382006,14,29,500,1,10,2,EV,True,3.01786208152771,DYNOTEARS
0.2,0.7741935483870961,0.037735849056603,13,30,500,1,10,2,EV,True,2.123410940170288,DYNOTEARS
0.5,0.708333333333333,0.102409638554216,24,34,500,1,10,2,EV,True,4.280225038528442,DYNOTEARS
0.524590163934426,0.6590909090909091,0.21917808219178,45,61,50,1,10,4,EV,True,3.399273157119751,DYNOTEARS
0.461538461538461,0.614035087719298,0.22556390977443602,50,65,50,1,10,4,EV,True,1.257515907287597,DYNOTEARS
0.42666666666666603,0.767857142857142,0.238805970149253,45,75,50,1,10,4,EV,True,1.1541192531585691,DYNOTEARS
0.44117647058823506,0.6129032258064511,0.234375,52,68,50,1,10,4,EV,True,1.289967060089111,DYNOTEARS
0.5,0.48333333333333306,0.223076923076923,56,58,50,1,10,4,EV,True,2.396898984909057,DYNOTEARS
0.44117647058823506,0.542857142857142,0.25,59,68,50,1,10,4,EV,True,2.162978172302246,DYNOTEARS
0.47222222222222204,0.567164179104477,0.276422764227642,58,72,50,1,10,4,EV,True,5.246800899505615,DYNOTEARS
0.432432432432432,0.6000000000000001,0.266666666666666,59,74,50,1,10,4,EV,True,1.9573390483856201,DYNOTEARS
0.5,0.660377358490566,0.25547445255474405,50,70,50,1,10,4,EV,True,1.7791550159454341,DYNOTEARS
0.276923076923076,0.5875,0.16363636363636302,50,65,50,1,10,4,EV,True,1.8805091381072991,DYNOTEARS
0.53030303030303,0.794871794871794,0.23178807947019803,41,66,500,1,10,4,EV,True,1.566085815429687,DYNOTEARS
0.513157894736842,0.7872340425531911,0.27272727272727204,45,76,500,1,10,4,EV,True,2.550010204315185,DYNOTEARS
0.33846153846153804,0.895833333333333,0.154929577464788,27,65,500,1,10,4,EV,True,2.947505235671997,DYNOTEARS
0.31081081081081,0.910714285714285,0.171641791044776,28,74,500,1,10,4,EV,True,2.293232917785644,DYNOTEARS
0.283783783783783,0.828125,0.16666666666666602,31,74,500,1,10,4,EV,True,1.768706083297729,DYNOTEARS
0.478260869565217,0.7826086956521741,0.22916666666666602,41,69,500,1,10,4,EV,True,3.41569709777832,DYNOTEARS
0.46376811594202905,0.88095238095238,0.216216216216216,36,69,500,1,10,4,EV,True,2.676813840866089,DYNOTEARS
0.5507246376811591,0.720930232558139,0.258503401360544,50,69,500,1,10,4,EV,True,1.90463900566101,DYNOTEARS
0.5522388059701491,0.833333333333333,0.24025974025974,43,67,500,1,10,4,EV,True,1.752732992172241,DYNOTEARS
0.457142857142857,0.7916666666666661,0.225352112676056,40,70,500,1,10,4,EV,True,2.307296991348266,DYNOTEARS
0.486842105263157,0.28888888888888803,0.057364341085271005,131,76,50,1,20,2,EV,True,9.99386978149414,DYNOTEARS
0.455882352941176,0.362745098039215,0.04572271386430601,95,68,50,1,20,2,EV,True,4.773718118667602,DYNOTEARS
0.492957746478873,0.22784810126582203,0.056270096463022,154,71,50,1,20,2,EV,True,6.123595952987671,DYNOTEARS
0.46969696969696906,0.27559055118110204,0.047473200612557005,120,66,50,1,20,2,EV,True,8.6004478931427,DYNOTEARS
0.43939393939393906,0.308333333333333,0.043939393939393,110,66,50,1,20,2,EV,True,8.64376187324524,DYNOTEARS
0.492957746478873,0.23529411764705802,0.055821371610845,148,71,50,1,20,2,EV,True,11.736029148101807,DYNOTEARS
0.522388059701492,0.28318584070796404,0.05247376311844001,115,67,50,1,20,2,EV,True,13.947683095932007,DYNOTEARS
0.417910447761194,0.268965517241379,0.044094488188976,132,67,50,1,20,2,EV,True,12.553797006607056,DYNOTEARS
0.592105263157894,0.352272727272727,0.065028901734104,100,76,50,1,20,2,EV,True,13.719775915145874,DYNOTEARS
0.478260869565217,0.339622641509433,0.048961424332344,100,69,50,1,20,2,EV,True,13.888665914535522,DYNOTEARS
0.47945205479452,0.8085106382978721,0.047748976807639,44,73,500,1,20,2,EV,True,8.140889883041382,DYNOTEARS
0.42465753424657504,0.84,0.042465753424657006,39,73,500,1,20,2,EV,True,12.222952127456665,DYNOTEARS
0.461538461538461,0.760869565217391,0.040871934604904,40,65,500,1,20,2,EV,True,13.242808818817139,DYNOTEARS
0.39726027397260205,0.9166666666666661,0.039617486338797005,32,73,500,1,20,2,EV,True,7.946339130401611,DYNOTEARS
0.41428571428571404,0.706896551724137,0.040166204986149,45,70,500,1,20,2,EV,True,8.70452880859375,DYNOTEARS
0.41935483870967705,0.8780487804878041,0.035182679296346005,31,62,500,1,20,2,EV,True,10.320945978164673,DYNOTEARS
0.53731343283582,0.7560975609756091,0.04871447902571,45,67,500,1,20,2,EV,True,9.715435028076172,DYNOTEARS
0.492957746478873,0.8,0.047619047619047006,43,71,500,1,20,2,EV,True,6.338825941085815,DYNOTEARS
0.514285714285714,0.829268292682926,0.04871447902571,42,70,500,1,20,2,EV,True,7.544216156005859,DYNOTEARS
0.46031746031746,0.7555555555555551,0.039455782312925,39,63,500,1,20,2,EV,True,7.082778930664062,DYNOTEARS
0.529411764705882,0.41025641025641,0.115384615384615,157,136,50,1,20,4,EV,True,7.928624868392944,DYNOTEARS
0.481481481481481,0.37634408602150504,0.10942760942760901,177,135,50,1,20,4,EV,True,15.618866920471191,DYNOTEARS
0.519083969465648,0.34054054054054,0.114285714285714,187,131,50,1,20,4,EV,True,13.16768193244934,DYNOTEARS
0.48550724637681103,0.360406091370558,0.11492281303602,188,138,50,1,20,4,EV,True,10.554165124893188,DYNOTEARS
0.5362318840579711,0.390243902439024,0.12012987012987,169,138,50,1,20,4,EV,True,5.172806262969971,DYNOTEARS
0.552,0.339393939393939,0.11219512195121902,173,125,50,1,20,4,EV,True,8.032667875289917,DYNOTEARS
0.5362318840579711,0.36781609195402304,0.12211221122112201,179,138,50,1,20,4,EV,True,5.76217794418335,DYNOTEARS
0.540322580645161,0.39860139860139804,0.10518053375196201,152,124,50,1,20,4,EV,True,10.438182830810547,DYNOTEARS
0.48905109489051,0.44303797468354406,0.10771704180064301,151,137,50,1,20,4,EV,True,6.49573826789856,DYNOTEARS
0.5530303030303031,0.404109589041095,0.11514195583596201,156,132,50,1,20,4,EV,True,9.165136814117432,DYNOTEARS
0.532374100719424,0.7738095238095231,0.106321839080459,90,139,500,1,20,4,EV,True,10.67966103553772,DYNOTEARS
0.456,0.9066666666666661,0.080851063829787,63,125,500,1,20,4,EV,True,8.504416942596436,DYNOTEARS
0.532258064516129,0.8529411764705881,0.09269662921348301,74,124,500,1,20,4,EV,True,9.14676308631897,DYNOTEARS
0.49635036496350304,0.8625,0.097142857142857,77,137,500,1,20,4,EV,True,9.861471891403198,DYNOTEARS
0.486666666666666,0.754901960784313,0.107669616519174,92,150,500,1,20,4,EV,True,14.139897108078003,DYNOTEARS
0.47368421052631504,0.9638554216867471,0.103299856527977,75,152,500,1,20,4,EV,True,7.693761825561523,DYNOTEARS
0.53030303030303,0.7848101265822781,0.099857346647646,84,132,500,1,20,4,EV,True,8.013112783432007,DYNOTEARS
0.432835820895522,0.8735632183908041,0.083694083694083,68,134,500,1,20,4,EV,True,9.676819801330566,DYNOTEARS
0.453237410071942,0.8735632183908041,0.09090909090909001,74,139,500,1,20,4,EV,True,14.467610120773315,DYNOTEARS
0.477272727272727,0.7582417582417581,0.09143686502177001,82,132,500,1,20,4,EV,True,35.475435972213745,DYNOTEARS
0.56547619047619,0.20621468926553602,0.020670147954743003,368,168,50,1,50,2,EV,True,262.7672219276428,DYNOTEARS
0.581560283687943,0.12190082644628,0.018360949395432,501,141,50,1,50,2,EV,True,230.9102931022644,DYNOTEARS
0.6449704142011831,0.14018691588785,0.024104378593542003,466,169,50,1,50,2,EV,True,251.4418432712555,DYNOTEARS
0.55813953488372,0.14960629921259802,0.021611886537595,518,172,50,1,50,2,EV,True,209.9873011112213,DYNOTEARS
0.572327044025157,0.20420420420420402,0.019709768247779,352,159,50,1,50,2,EV,True,812.6816132068634,DYNOTEARS
0.5123456790123451,0.162886597938144,0.018589025755879,485,162,50,1,50,2,EV,True,1531.6514191627502,DYNOTEARS
0.59375,0.15853658536585302,0.020925110132158,431,160,50,1,50,2,EV,True,261.058963060379,DYNOTEARS
0.5975609756097561,0.158653846153846,0.021614468460520002,442,164,50,1,50,2,EV,True,1665.2541511058807,DYNOTEARS
0.5664739884393061,0.165198237885462,0.021797153024911,470,173,50,1,50,2,EV,True,243.00297713279724,DYNOTEARS
0.531428571428571,0.19523809523809502,0.020529801324503,427,175,50,1,50,2,EV,True,274.13055086135864,DYNOTEARS
0.41860465116279005,0.75187969924812,0.014947062487025,103,172,500,1,50,2,EV,True,140.67727613449097,DYNOTEARS
0.39634146341463405,0.9428571428571421,0.013415892672858,67,164,500,1,50,2,EV,True,104.287682056427,DYNOTEARS
0.30463576158940403,0.8606557377049181,0.009527754763877001,62,151,500,1,50,2,EV,True,137.35693907737732,DYNOTEARS
0.325,0.8120300751879691,0.010795100685073,75,160,500,1,50,2,EV,True,138.2116301059723,DYNOTEARS
0.39597315436241604,0.8910891089108911,0.012167457207671002,68,149,500,1,50,2,EV,True,83.1228129863739,DYNOTEARS
0.4375,0.81,0.012989690721649001,78,144,500,1,50,2,EV,True,101.97402787208557,DYNOTEARS
0.416666666666666,0.771653543307086,0.014513788098693001,96,168,500,1,50,2,EV,True,112.43841004371643,DYNOTEARS
0.45454545454545403,0.7924528301886791,0.014450867052023001,86,154,500,1,50,2,EV,True,143.03097105026245,DYNOTEARS
0.36144578313253,0.8346456692913381,0.012440389798880002,77,166,500,1,50,2,EV,True,126.03820180892944,DYNOTEARS
0.45833333333333304,0.8478260869565211,0.01358583779333,78,144,500,1,50,2,EV,True,123.40009903907776,DYNOTEARS
0.6644736842105261,0.204819277108433,0.045372866127583004,584,304,50,1,50,4,EV,True,374.09991693496704,DYNOTEARS
0.56782334384858,0.22833333333333303,0.041379310344827,634,317,50,1,50,4,EV,True,536.7480397224426,DYNOTEARS
0.633440514469453,0.20212765957446802,0.044915640674874004,639,311,50,1,50,4,EV,True,1318.2816100120544,DYNOTEARS
0.638977635782747,0.21082089552238803,0.045310376076121005,609,313,50,1,50,4,EV,True,230.22253108024597,DYNOTEARS
0.683544303797468,0.232018561484918,0.04779818543925601,542,316,50,1,50,4,EV,True,291.356153011322,DYNOTEARS
0.5858895705521471,0.215654952076677,0.044172062904717,674,326,50,1,50,4,EV,True,242.78924107551575,DYNOTEARS
0.671140939597315,0.18846153846153801,0.045146726862302006,609,298,50,1,50,4,EV,True,354.4492971897125,DYNOTEARS
0.682997118155619,0.241758241758241,0.05272525027808601,566,347,50,1,50,4,EV,True,216.3439748287201,DYNOTEARS
0.675585284280936,0.148318042813455,0.047020484171322006,746,299,50,1,50,4,EV,True,440.71019291877747,DYNOTEARS
0.6506410256410251,0.177524429967426,0.046817343173431,692,312,50,1,50,4,EV,True,315.266074180603,DYNOTEARS
0.509740259740259,0.8988095238095231,0.032831451275616,168,308,500,1,50,4,EV,True,372.4430010318756,DYNOTEARS
0.435331230283911,0.84037558685446,0.029132362254591003,165,317,500,1,50,4,EV,True,263.2718527317047,DYNOTEARS
0.453968253968253,0.822966507177033,0.030162412993039,172,315,500,1,50,4,EV,True,247.6548891067505,DYNOTEARS
0.443333333333333,0.8882978723404251,0.027929441411171003,151,300,500,1,50,4,EV,True,220.01289105415344,DYNOTEARS
0.537735849056603,0.8802395209580831,0.035751620321973,183,318,500,1,50,4,EV,True,139.20005297660828,DYNOTEARS
0.47239263803680903,0.91005291005291,0.032346145767695005,163,326,500,1,50,4,EV,True,111.77730202674866,DYNOTEARS
0.488673139158576,0.9186046511627901,0.031603181247383004,161,309,500,1,50,4,EV,True,152.0253460407257,DYNOTEARS
0.45307443365695704,0.849246231155778,0.029467480530414,166,309,500,1,50,4,EV,True,161.98309230804443,DYNOTEARS
0.5172413793103441,0.9032258064516121,0.037783375314861006,190,348,500,1,50,4,EV,True,933.4508039951324,DYNOTEARS
0.47176079734219206,0.8688524590163931,0.029788126704426002,158,301,500,1,50,4,EV,True,3574.9852850437164,DYNOTEARS
0.6624203821656051,0.18150684931506803,0.010768275005177,676,314,50,1,100,2,EV,True,26880.27038216591,DYNOTEARS
0.615894039735099,0.210144927536231,0.009613396733512001,617,302,50,1,100,2,EV,True,50550.57140135765,DYNOTEARS
0.649006622516556,0.17434210526315702,0.010159651669085001,683,302,50,1,100,2,EV,True,2585.263890981674,DYNOTEARS
0.599348534201954,0.16666666666666602,0.009602337960546001,792,307,50,1,100,2,EV,True,1709.9985220432281,DYNOTEARS
0.592105263157894,0.20261437908496702,0.00933222729158,661,304,50,1,100,2,EV,True,2251.9491260051727,DYNOTEARS
0.6378737541528231,0.162686567164179,0.009984399375975,748,301,50,1,100,2,EV,True,3545.576338291168,DYNOTEARS
0.733788395904436,0.127659574468085,0.011146249157550001,741,293,50,1,100,2,EV,True,1564.0670890808105,DYNOTEARS
0.6288659793814431,0.17115689381933402,0.009497119725984,704,291,50,1,100,2,EV,True,1847.6795229911804,DYNOTEARS
0.64576802507837,0.179936305732484,0.01068908260689,713,319,50,1,100,2,EV,True,1621.1453201770782,DYNOTEARS
0.614093959731543,0.21495327102803702,0.009450038729666,593,298,50,1,100,2,EV,True,1327.640175819397,DYNOTEARS
0.46105919003115203,0.905759162303664,0.007509259729057,161,321,500,1,100,2,EV,True,538.6619040966034,DYNOTEARS
0.40716612377850103,0.8465116279069761,0.006350012700025,153,307,500,1,100,2,EV,True,475.7670621871948,DYNOTEARS
0.45625000000000004,0.892307692307692,0.007409286982999001,163,320,500,1,100,2,EV,True,686.7608880996704,DYNOTEARS
0.433333333333333,0.9257425742574251,0.0072596202660160005,158,330,500,1,100,2,EV,True,817.9047510623932,DYNOTEARS
0.432258064516129,0.902564102564102,0.0068003044912450005,144,310,500,1,100,2,EV,True,626.7271130084991,DYNOTEARS
0.44701986754966805,0.826732673267326,0.006853487663722,167,302,500,1,100,2,EV,True,742.8958039283752,DYNOTEARS
0.4375,0.9243243243243241,0.006746132386507,142,304,500,1,100,2,EV,True,540.5124349594116,DYNOTEARS
0.388704318936877,0.9340101522842641,0.00593818200274,127,301,500,1,100,2,EV,True,541.5648720264435,DYNOTEARS
0.41233766233766206,0.9476439790575911,0.0064437566593940005,132,308,500,1,100,2,EV,True,681.8004939556122,DYNOTEARS
0.389408099688473,0.8949771689497711,0.006351303287434,144,321,500,1,100,2,EV,True,707.1045551300049,DYNOTEARS
0.7387820512820511,0.18171683389074603,0.024259327474609002,1182,624,50,1,100,4,EV,True,1554.6225662231445,DYNOTEARS
0.7283142389525361,0.195524146054181,0.023358353892184002,1106,611,50,1,100,4,EV,True,7284.20599770546,DYNOTEARS
0.754946727549467,0.18378995433789902,0.026072329688814,1197,657,50,1,100,4,EV,True,1808.417708158493,DYNOTEARS
0.732348111658456,0.17717391304347802,0.023498419388830002,1185,609,50,1,100,4,EV,True,2634.189870119095,DYNOTEARS
0.7423510466988721,0.18867924528301802,0.024196934705017003,1135,621,50,1,100,4,EV,True,1913.7451736927032,DYNOTEARS
0.7152103559870551,0.178318135764944,0.023370168667054003,1228,618,50,1,100,4,EV,True,1790.5563251972198,DYNOTEARS
0.7362637362637361,0.18855218855218803,0.02467252354148,1174,637,50,1,100,4,EV,True,1650.998363018036,DYNOTEARS
0.74481658692185,0.162271805273833,0.024690705297663002,1271,627,50,1,100,4,EV,True,1810.6257107257843,DYNOTEARS
0.724422442244224,0.20617283950617202,0.022996333158721002,1068,606,50,1,100,4,EV,True,1887.0111072063446,DYNOTEARS
0.7205882352941171,0.20503597122302103,0.023130179376901,1083,612,50,1,100,4,EV,True,2807.611377954483,DYNOTEARS
0.52112676056338,0.885993485342019,0.015107436329301002,324,568,500,1,100,4,EV,True,746.363942861557,DYNOTEARS
0.46979865771812,0.8777777777777771,0.014329580348004,314,596,500,1,100,4,EV,True,731.1286141872406,DYNOTEARS
0.46761453396524405,0.985380116959064,0.015134471827385,301,633,500,1,100,4,EV,True,604.6803541183472,DYNOTEARS
0.47775947281713305,0.929618768328445,0.014826933892325,305,607,500,1,100,4,EV,True,475.887259721756,DYNOTEARS
0.49188311688311603,0.957186544342507,0.015480508864251001,314,616,500,1,100,4,EV,True,1733.0872671604156,DYNOTEARS
0.47222222222222204,0.947214076246334,0.014775806534076001,303,612,500,1,100,4,EV,True,592.134024143219,DYNOTEARS
0.482026143790849,0.9378698224852071,0.015080257642367001,306,612,500,1,100,4,EV,True,683.0958049297333,DYNOTEARS
0.48417721518987306,0.8787061994609161,0.015669005069383003,345,632,500,1,100,4,EV,True,822.9187479019165,DYNOTEARS
0.5,0.934131736526946,0.015946028825513003,326,624,500,1,100,4,EV,True,1003.9759359359741,DYNOTEARS
0.488993710691823,0.9052924791086351,0.015915255104651003,337,636,500,1,100,4,EV,True,802.2379238605499,DYNOTEARS
0.066666666666666,0.636363636363636,0.043478260869565,9,15,50,1,5,2,NV,True,0.36101102828979403,DYNOTEARS
0.22727272727272702,0.8095238095238091,0.208333333333333,9,22,50,1,5,2,NV,True,0.315774917602539,DYNOTEARS
0.5263157894736841,0.45,0.4,18,19,50,1,5,2,NV,True,0.41146016120910606,DYNOTEARS
0.5714285714285711,0.5,0.44444444444444403,20,21,50,1,5,2,NV,True,0.41853189468383706,DYNOTEARS
0.33333333333333304,0.8235294117647051,0.25,9,21,50,1,5,2,NV,True,0.352525949478149,DYNOTEARS
0.16666666666666602,0.6000000000000001,0.15,13,18,50,1,5,2,NV,True,0.38885498046875,DYNOTEARS
0.388888888888888,0.647058823529411,0.25,12,18,50,1,5,2,NV,True,0.33838891983032204,DYNOTEARS
0.41176470588235203,0.6666666666666661,0.23333333333333303,10,17,50,1,5,2,NV,True,0.35891771316528304,DYNOTEARS
0.47619047619047605,0.5,0.43478260869565205,19,21,50,1,5,2,NV,True,0.367527246475219,DYNOTEARS
0.5263157894736841,0.529411764705882,0.35714285714285704,17,19,50,1,5,2,NV,True,0.28403019905090304,DYNOTEARS
0.6190476190476191,0.6153846153846151,0.40625000000000006,17,21,500,1,5,2,NV,True,0.306486129760742,DYNOTEARS
0.26315789473684204,0.7000000000000001,0.2,10,19,500,1,5,2,NV,True,0.523282051086425,DYNOTEARS
0.15,0.85,0.12,6,20,500,1,5,2,NV,True,0.36428189277648904,DYNOTEARS
0.291666666666666,0.85,0.28,10,24,500,1,5,2,NV,True,0.49378466606140103,DYNOTEARS
0.5,0.764705882352941,0.464285714285714,16,26,500,1,5,2,NV,True,0.49318099021911604,DYNOTEARS
0.23529411764705802,0.65,0.16,10,17,500,1,5,2,NV,True,0.7918741703033441,DYNOTEARS
0.421052631578947,0.7333333333333331,0.266666666666666,11,19,500,1,5,2,NV,True,0.418971300125122,DYNOTEARS
0.5263157894736841,0.5,0.37037037037037,16,19,500,1,5,2,NV,True,0.6039099693298341,DYNOTEARS
0.38095238095238004,0.866666666666666,0.266666666666666,10,21,500,1,5,2,NV,True,0.343729019165039,DYNOTEARS
0.17647058823529402,0.7368421052631571,0.115384615384615,8,17,500,1,5,2,NV,True,0.5728688240051271,DYNOTEARS
0.611111111111111,0.4375,0.379310344827586,17,18,50,1,5,4,NV,True,0.409345865249633,DYNOTEARS
0.375,0.7894736842105261,0.34615384615384603,12,24,50,1,5,4,NV,True,0.331135988235473,DYNOTEARS
0.4,0.6666666666666661,0.296296296296296,12,20,50,1,5,4,NV,True,0.36271810531616205,DYNOTEARS
0.518518518518518,0.928571428571428,0.45161290322580605,15,27,50,1,5,4,NV,True,0.48013472557067804,DYNOTEARS
0.34615384615384603,0.7391304347826081,0.409090909090909,13,26,50,1,5,4,NV,True,0.570182085037231,DYNOTEARS
0.31578947368421,0.684210526315789,0.23076923076923,11,19,50,1,5,4,NV,True,0.38818788528442305,DYNOTEARS
0.5,0.785714285714285,0.35483870967741904,14,22,50,1,5,4,NV,True,0.39606308937072704,DYNOTEARS
0.35000000000000003,0.684210526315789,0.269230769230769,13,20,50,1,5,4,NV,True,0.242108821868896,DYNOTEARS
0.42857142857142805,0.8571428571428571,0.29032258064516103,11,21,50,1,5,4,NV,True,0.29259586334228505,DYNOTEARS
0.259259259259259,0.8,0.35000000000000003,12,27,50,1,5,4,NV,True,0.34479904174804604,DYNOTEARS
0.423076923076923,0.9375,0.379310344827586,11,26,500,1,5,4,NV,True,0.396936178207397,DYNOTEARS
0.5,0.764705882352941,0.464285714285714,16,26,500,1,5,4,NV,True,0.63404107093811,DYNOTEARS
0.42857142857142805,0.7272727272727271,0.521739130434782,16,28,500,1,5,4,NV,True,0.48017096519470204,DYNOTEARS
0.48,0.764705882352941,0.42857142857142805,16,25,500,1,5,4,NV,True,0.46955132484436,DYNOTEARS
0.125,0.875,0.14285714285714202,6,24,500,1,5,4,NV,True,0.45673179626464805,DYNOTEARS
0.521739130434782,0.6875,0.413793103448275,16,23,500,1,5,4,NV,True,0.389274835586547,DYNOTEARS
0.652173913043478,0.5,0.5172413793103441,20,23,500,1,5,4,NV,True,0.495598077774047,DYNOTEARS
0.5789473684210521,0.6666666666666661,0.33333333333333304,13,19,500,1,5,4,NV,True,0.7997410297393791,DYNOTEARS
